URL,Genre,Split,Duration in seconds,Channel name,Channel ID,Channel URL,Publish date
https://www.youtube.com/watch?v=-2AWgyhTPpA,cartoons,train,524,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-11-09 00:00:00
https://www.youtube.com/watch?v=4Sj3xA_5buo,cartoons,train,2116,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-01-18 00:00:00
https://www.youtube.com/watch?v=6avifU0trlQ,cartoons,train,666,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-05-18 00:00:00
https://www.youtube.com/watch?v=GbpY38ZKFZY,cartoons,train,2154,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-04-25 00:00:00
https://www.youtube.com/watch?v=PmHu_cIFw7A,cartoons,train,524,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2022-02-01 00:00:00
https://www.youtube.com/watch?v=HfW2jkYb3fk,cartoons,train,1576,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2022-01-29 00:00:00
https://www.youtube.com/watch?v=X6Cuja_8IEQ,cartoons,train,904,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-09-25 00:00:00
https://www.youtube.com/watch?v=H2yQOU-pELY,cartoons,train,524,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-10-30 00:00:00
https://www.youtube.com/watch?v=dDbnz6LVYMw,cartoons,train,544,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-26 00:00:00
https://www.youtube.com/watch?v=UFiffd7w_lQ,cartoons,train,727,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-12-03 00:00:00
https://www.youtube.com/watch?v=boou0hka15s,cartoons,train,667,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-06-25 00:00:00
https://www.youtube.com/watch?v=VK2FUaF4y8k,cartoons,train,667,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-05-20 00:00:00
https://www.youtube.com/watch?v=0xQrbPjyiDw,cartoons,train,176,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-03-09 00:00:00
https://www.youtube.com/watch?v=-I-y9wuWLOA,cartoons,train,537,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-07 00:00:00
https://www.youtube.com/watch?v=tnpYMQa3CtA,cartoons,train,2113,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-02-01 00:00:00
https://www.youtube.com/watch?v=bL56zfBP8zc,cartoons,train,2091,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-12-18 00:00:00
https://www.youtube.com/watch?v=hryqoLikCaM,cartoons,train,667,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-07-15 00:00:00
https://www.youtube.com/watch?v=8T3BtpYhhkE,cartoons,train,2115,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-01-11 00:00:00
https://www.youtube.com/watch?v=_CoIqUV-Bzw,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=3tRng9c7utY,cartoons,train,745,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-11-02 00:00:00
https://www.youtube.com/watch?v=YwuS0EyWyXw,cartoons,train,2117,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-02-22 00:00:00
https://www.youtube.com/watch?v=h08_d0vFZks,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=eWFYu_fGBFU,cartoons,train,2625,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-21 00:00:00
https://www.youtube.com/watch?v=PsRE9dCMZXo,cartoons,train,169,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-03-16 00:00:00
https://www.youtube.com/watch?v=v9sctUgGT6E,cartoons,train,2091,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-12-21 00:00:00
https://www.youtube.com/watch?v=JodQ_MsILJA,cartoons,train,731,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-12-10 00:00:00
https://www.youtube.com/watch?v=-MXVaWFiVqc,cartoons,train,881,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-08-11 00:00:00
https://www.youtube.com/watch?v=KsvpL4hQzso,cartoons,train,545,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-11-14 00:00:00
https://www.youtube.com/watch?v=_SBehbd_KGM,cartoons,train,526,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2022-01-15 00:00:00
https://www.youtube.com/watch?v=IEnnZChBgEQ,cartoons,train,735,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-11-12 00:00:00
https://www.youtube.com/watch?v=EbHoKYIEm5o,cartoons,train,542,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-12 00:00:00
https://www.youtube.com/watch?v=a0Ed2QPSEgo,cartoons,train,544,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-19 00:00:00
https://www.youtube.com/watch?v=HvloRORq3Sg,cartoons,train,2115,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-01-25 00:00:00
https://www.youtube.com/watch?v=klblK0_QHM8,cartoons,train,544,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-17 00:00:00
https://www.youtube.com/watch?v=j1cVD50ecBg,cartoons,train,544,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-01-16 00:00:00
https://www.youtube.com/watch?v=OQGXFMBppQk,cartoons,train,544,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2019-12-28 00:00:00
https://www.youtube.com/watch?v=cToA4g2ObRQ,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=JEEfopnvtmI,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=pR7Is2wXReY,cartoons,train,727,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-11-28 00:00:00
https://www.youtube.com/watch?v=IHVvw4QNHH8,cartoons,train,180,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-12-01 00:00:00
https://www.youtube.com/watch?v=wR9WSf-B600,cartoons,train,524,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2022-01-01 00:00:00
https://www.youtube.com/watch?v=EEuio6vXjHM,cartoons,train,903,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-11-26 00:00:00
https://www.youtube.com/watch?v=WM1ud0OGpLs,cartoons,train,71,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-08-10 00:00:00
https://www.youtube.com/watch?v=inBPGWNX0do,cartoons,train,523,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-11-06 00:00:00
https://www.youtube.com/watch?v=E7CEv2Z1MBk,cartoons,train,1082,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-11-24 00:00:00
https://www.youtube.com/watch?v=UG6rfaP6dEk,cartoons,train,667,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-05-27 00:00:00
https://www.youtube.com/watch?v=StdBiaBsFxo,cartoons,train,1827,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2021-09-21 00:00:00
https://www.youtube.com/watch?v=B8WWtcMCBLQ,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=PGWIy-1QmQE,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=x_FdIQ5Vh3M,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=i6p7NlRTlUs,cartoons,train,667,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-07-13 00:00:00
https://www.youtube.com/watch?v=OXl7m521W0A,cartoons,train,544,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2020-01-04 00:00:00
https://www.youtube.com/watch?v=Z2M5FaejzDM,cartoons,train,657,Il Trenino Thomas Italia,UCWh5ScQ1JKah7zF4Exom9_w,https://www.youtube.com/channel/UCWh5ScQ1JKah7zF4Exom9_w,2018-11-09 00:00:00
https://www.youtube.com/watch?v=au_9QC_7Xtc,cartoons,train,315,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2019-10-10 00:00:00
https://www.youtube.com/watch?v=JMyT00-l0Mc,cartoons,train,303,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-03-05 00:00:00
https://www.youtube.com/watch?v=zW1Ehu7z-m8,cartoons,train,320,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2018-01-19 00:00:00
https://www.youtube.com/watch?v=PIbZFzS-tMw,cartoons,train,282,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2019-11-09 00:00:00
https://www.youtube.com/watch?v=c6_JTRTB5mw,cartoons,train,315,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-01-18 00:00:00
https://www.youtube.com/watch?v=NQ-S_uOZI7s,cartoons,train,237,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-05-05 00:00:00
https://www.youtube.com/watch?v=XNNlZZ6Xv9c,cartoons,train,298,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-12-10 00:00:00
https://www.youtube.com/watch?v=9J9zGN_OT7Q,cartoons,train,299,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-10-20 00:00:00
https://www.youtube.com/watch?v=Rd5vjQ2GsAQ,cartoons,train,307,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-10-08 00:00:00
https://www.youtube.com/watch?v=VitOPnyCzig,cartoons,train,280,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-10-10 00:00:00
https://www.youtube.com/watch?v=NHodjf3qUk4,cartoons,train,299,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-10-13 00:00:00
https://www.youtube.com/watch?v=3EbI3bjai8E,cartoons,train,306,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2019-11-12 00:00:00
https://www.youtube.com/watch?v=WvR48aHxt9o,cartoons,train,296,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-11-14 00:00:00
https://www.youtube.com/watch?v=MNUxNW5wSwU,cartoons,train,1339,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2018-10-27 00:00:00
https://www.youtube.com/watch?v=1Tva4bQqVc0,cartoons,train,293,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-06-04 00:00:00
https://www.youtube.com/watch?v=t-0huJfBAXw,cartoons,train,319,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2018-03-22 00:00:00
https://www.youtube.com/watch?v=-0MPaMNmO9U,cartoons,train,319,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2018-02-20 00:00:00
https://www.youtube.com/watch?v=giobNJ0hsJk,cartoons,train,280,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-04-28 00:00:00
https://www.youtube.com/watch?v=vCrh2uyDYB4,cartoons,train,315,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-01-16 00:00:00
https://www.youtube.com/watch?v=34F4xStwLFk,cartoons,train,298,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-02-20 00:00:00
https://www.youtube.com/watch?v=85cSdxLiSnQ,cartoons,train,1394,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2022-01-15 00:00:00
https://www.youtube.com/watch?v=BHv7S6mko4w,cartoons,train,280,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-09-19 00:00:00
https://www.youtube.com/watch?v=bdfdeiJiinU,cartoons,train,320,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-01-14 00:00:00
https://www.youtube.com/watch?v=gaurae0Llck,cartoons,train,314,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2019-11-28 00:00:00
https://www.youtube.com/watch?v=7NS67ZeE_GQ,cartoons,train,279,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-09-12 00:00:00
https://www.youtube.com/watch?v=QXA2K3LWpTE,cartoons,train,320,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2018-03-20 00:00:00
https://www.youtube.com/watch?v=B6ttj7oWD-E,cartoons,train,319,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2018-02-10 00:00:00
https://www.youtube.com/watch?v=iyk-cPrLdbM,cartoons,train,320,Curioso come George,UCyAtL5EG3cdr-te0cEt2qFg,https://www.youtube.com/channel/UCyAtL5EG3cdr-te0cEt2qFg,2020-01-02 00:00:00
